tvoc,eco2,iaq
1,749,2.9
1,755,3
0.998,748,2.9
0.999,748,2.9
0.999,740,2.9
0.999,758,2.9
1,754,2.9
1,740,3
0.998,757,2.9
0.999,746,2.9
0.999,742,2.9
1,746,3
0.998,743,2.9
0.999,744,2.9
1,760,2.9
1,748,3
0.998,748,2.9
0.999,750,2.9
1,748,2.9
1.001,750,3
0.999,743,2.9
0.999,755,2.9
1,756,2.9
1.001,754,3
0.999,753,2.9
0.999,753,2.9
1,758,2.9
1,745,3
0.998,755,2.9
0.999,756,2.9
1,745,2.9
1,747,3
0.998,742,2.9
0.999,754,2.9
0.999,740,2.9
1,752,3
0.998,757,2.9
0.999,751,2.9
0.999,745,2.9
1,745,3
0.998,749,2.9
0.999,751,2.9
1,744,2.9
1,758,3
0.998,753,2.9
0.999,749,2.9
0.999,758,2.9
1,744,3
0.998,749,2.9
0.999,751,2.9
0.999,740,2.9
1,748,2.9
1,746,3
0.998,743,2.9
0.999,740,2.9
0.999,754,2.9
0.999,740,2.9
1,750,2.9
1,747,3
0.998,752,2.9
0.999,748,2.9
0.999,741,2.9
1,754,2.9
1,746,3
0.998,748,2.9
0.999,746,2.9
1,742,2.9
1,758,3
0.998,752,2.9
0.999,745,2.9
0.999,760,2.9
1,756,3
0.998,745,2.9
0.999,751,2.9
0.999,743,2.9
1,752,2.9
1,752,3
0.998,743,2.9
0.999,749,2.9
0.999,757,2.9
1,741,2.9
1,753,2.9
1,747,3
0.998,745,2.9
0.998,755,2.9
0.999,755,2.9
0.999,758,2.9
1,754,3
0.998,755,2.9
0.999,741,2.9
0.999,742,2.9
1,759,2.9
1.001,758,3
0.999,755,2.9
0.999,751,2.9
0.999,751,2.9
1,756,2.9
1,751,3
0.998,752,2.9
0.999,748,2.9
1,743,2.9
1,740,2.9
1.001,741,3
0.999,751,2.9
0.999,743,2.9
1,759,2.9
1,742,3
0.998,751,2.9
0.999,748,2.9
1,748,2.9
1,746,3
0.998,747,2.9
0.998,756,2.9
0.999,759,2.9
0.999,745,2.9
1,760,3
0.998,747,2.9
0.999,757,2.9
0.999,752,2.9
0.999,758,2.9
1,745,2.9
1.001,760,3
0.999,754,2.9
0.999,745,2.9
1,751,2.9
1.001,757,3
0.999,754,2.9
0.999,747,2.9
1,749,3
0.998,748,2.9
0.998,758,2.9
0.999,759,2.9
0.999,749,2.9
1,758,2.9
1,743,3
0.998,749,2.9
0.999,758,2.9
0.999,756,2.9
1,759,3
0.998,752,2.9
0.998,741,2.9
0.999,742,2.9
0.999,749,2.9
1,754,3
0.998,751,2.9
0.999,744,2.9
0.999,747,2.9
1,745,2.9
1.001,756,3
0.999,749,2.9
0.999,759,2.9
1,752,2.9
1,750,3
0.998,759,2.9
0.999,755,2.9
1,758,2.9
1,754,3
0.998,741,2.9
0.999,743,2.9
1,759,2.9
1.001,745,3
0.999,743,2.9
0.999,749,2.9
1,748,2.9
1,741,3
0.998,752,2.9
0.999,755,2.9
1,747,2.9
1,746,3
0.998,758,2.9
0.999,747,2.9
1,756,2.9
1.001,742,3
0.999,740,2.9
0.999,743,2.9
1,758,2.9
1.001,754,3
0.999,750,2.9
0.999,745,2.9
1,745,2.9
1,753,2.9
1,752,3
0.998,740,2.9
0.999,748,2.9
0.999,758,2.9
1,760,2.9
1.001,749,3
0.999,756,2.9
0.999,755,2.9
1,743,2.9
1,757,3
0.998,753,2.9
0.999,760,2.9
1,748,2.9
1,740,2.9
1,760,3
0.998,740,2.9
0.999,745,2.9
0.999,742,2.9
1,756,2.9
1,753,3
0.998,751,2.9
1.034,755,3.02
1.081,772,3.04
1.109,793,3.05
1.148,812,3.07
1.191,815,3.09
1.227,827,3.1
1.264,832,3.12
1.277,845,3.12
1.303,865,3.14
1.346,877,3.16
1.387,880,3.17
1.411,895,3.19
1.431,894,3.19
1.466,907,3.21
1.502,927,3.23
1.517,922,3.23
1.541,930,3.24
1.562,949,3.25
1.599,952,3.27
1.63,963,3.28
1.643,976,3.29
1.684,982,3.31
1.701,1003,3.32
1.723,995,3.33
1.753,1022,3.34
1.77,1010,3.35
1.808,1031,3.36
1.833,1039,3.37
1.88,1061,3.4
1.912,1063,3.41
1.939,1083,3.42
1.977,1096,3.44
1.993,1099,3.45
2.022,1102,3.46
2.062,1124,3.48
2.098,1126,3.49
2.14,1144,3.51
2.19,1165,3.54
2.23,1190,3.55
2.274,1192,3.57
2.302,1206,3.59
2.333,1221,3.6
2.37,1232,3.62
2.399,1246,3.63
2.424,1251,3.64
2.443,1249,3.65
2.485,1269,3.67
2.499,1272,3.67
2.528,1295,3.69
2.553,1297,3.7
2.581,1309,3.71
2.628,1313,3.73
2.675,1334,3.75
2.688,1349,3.76
2.709,1344,3.77
2.747,1368,3.79
2.788,1384,3.8
2.808,1378,3.81
2.844,1388,3.83
2.87,1397,3.84
2.887,1403,3.85
2.901,1420,3.86
2.942,1426,3.87
2.985,1455,3.89
3.002,1455,4
3.017,1446,4
3.066,1471,4.01
3.106,1484,4.01
3.125,1488,4.02
3.173,1504,4.02
3.19,1526,4.02
3.204,1530,4.03
3.244,1534,4.03
3.26,1550,4.03
3.306,1548,4.04
3.345,1577,4.04
3.37,1582,4.05
3.384,1579,4.05
3.395,1589,4.05
3.42,1592,4.05
3.446,1612,4.06
3.49,1613,4.06
3.536,1638,4.07
3.585,1665,4.08
3.602,1655,4.08
3.645,1684,4.08
3.678,1689,4.09
3.713,1701,4.09
3.754,1723,4.1
3.781,1731,4.1
3.81,1727,4.1
3.835,1744,4.11
3.873,1762,4.11
3.884,1759,4.11
3.906,1774,4.12
3.939,1786,4.12
3.98,1799,4.13
4.017,1803,4.13
4.016,1796,4.13
4.016,1808,4.13
4.017,1798,4.13
4.017,1808,4.13
4.017,1804,4.13
4.016,1809,4.13
4.016,1801,4.13
4.016,1813,4.13
4.016,1805,4.13
4.017,1799,4.13
4.017,1797,4.13
4.016,1808,4.13
4.016,1804,4.13
4.015,1814,4.13
4.015,1812,4.13
4.014,1806,4.13
4.014,1813,4.13
4.015,1796,4.13
4.015,1802,4.13
4.015,1810,4.13
4.016,1815,4.13
4.016,1797,4.13
4.017,1796,4.13
4.017,1810,4.13
4.016,1809,4.13
4.016,1809,4.13
4.016,1798,4.13
4.015,1808,4.13
4.016,1801,4.13
4.017,1802,4.13
4.018,1800,4.13
4.018,1814,4.13
4.018,1803,4.13
4.017,1799,4.13
4.017,1799,4.13
4.017,1805,4.13
4.016,1796,4.13
4.015,1804,4.13
4.015,1801,4.13
4.015,1814,4.13
4.015,1811,4.13
4.015,1806,4.13
4.016,1802,4.13
4.016,1806,4.13
4.016,1814,4.13
4.016,1807,4.13
4.016,1808,4.13
4.016,1797,4.13
4.016,1810,4.13
4.016,1803,4.13
4.016,1807,4.13
4.017,1799,4.13
4.017,1797,4.13
4.017,1814,4.13
4.016,1809,4.13
4.017,1797,4.13
4.018,1813,4.13
4.017,1803,4.13
4.018,1797,4.13
4.017,1803,4.13
4.017,1814,4.13
4.017,1806,4.13
4.017,1798,4.13
4.017,1796,4.13
4.016,1798,4.13
4.017,1807,4.13
4.017,1802,4.13
4.016,1804,4.13
4.016,1814,4.13
4.017,1798,4.13
4.017,1801,4.13
4.016,1813,4.13
4.016,1814,4.13
4.015,1799,4.13
4.015,1815,4.13
4.016,1802,4.13
4.016,1811,4.13
4.016,1801,4.13
4.016,1810,4.13
4.015,1807,4.13
4.015,1805,4.13
4.016,1808,4.13
4.016,1802,4.13
4.016,1810,4.13
4.016,1809,4.13
4.017,1803,4.13
4.017,1797,4.13
4.016,1803,4.13
4.015,1812,4.13
4.016,1799,4.13
4.017,1813,4.13
4.018,1803,4.13
4.017,1802,4.13
4.018,1816,4.13
4.018,1802,4.13
4.018,1816,4.13
4.018,1807,4.13
4.019,1815,4.13
4.018,1814,4.13
4.018,1799,4.13
4.017,1805,4.13
4.017,1801,4.13
4.017,1816,4.13
4.017,1813,4.13
4.017,1810,4.13
4.017,1804,4.13
4.017,1800,4.13
4.017,1807,4.13
4.016,1815,4.13
4.016,1805,4.13
4.016,1800,4.13
4.016,1799,4.13
4.015,1796,4.13
4.015,1801,4.13
4.014,1796,4.13
4.014,1803,4.13
4.015,1799,4.13
4.015,1797,4.13
4.015,1808,4.13
4.015,1801,4.13
4.014,1798,4.13
4.015,1796,4.13
3.995,1799,4.13
3.975,1788,4.13
3.955,1786,4.12
3.935,1773,4.12
3.915,1762,4.12
3.896,1756,4.12
3.876,1755,4.11
3.857,1756,4.11
3.837,1735,4.11
3.818,1743,4.11
3.799,1721,4.1
3.78,1723,4.1
3.761,1715,4.1
3.743,1707,4.1
3.724,1703,4.09
3.705,1687,4.09
3.687,1683,4.09
3.668,1676,4.09
3.65,1684,4.08
3.632,1675,4.08
3.613,1666,4.08
3.595,1657,4.08
3.577,1645,4.07
3.56,1642,4.07
3.542,1649,4.07
3.524,1628,4.07
3.506,1629,4.07
3.489,1627,4.06
3.471,1609,4.06
3.454,1602,4.06
3.437,1606,4.06
3.42,1590,4.05
3.403,1599,4.05
3.386,1581,4.05
3.369,1576,4.05
3.352,1573,4.05
3.335,1568,4.04
3.318,1554,4.04
3.302,1561,4.04
3.285,1541,4.04
3.269,1541,4.03
3.252,1540,4.03
3.236,1530,4.03
3.22,1537,4.03
3.204,1527,4.03
3.188,1522,4.02
3.172,1503,4.02
3.156,1496,4.02
3.14,1508,4.02
3.125,1493,4.02
3.109,1495,4.01
3.093,1477,4.01
3.078,1478,4.01
3.063,1467,4.01
3.047,1463,4.01
3.032,1454,4
3.017,1446,4
3.002,1455,4
2.987,1451,3.89
2.972,1432,3.89
2.957,1428,3.88
2.942,1427,3.87
2.927,1429,3.87
2.913,1429,3.86
2.898,1417,3.85
2.884,1410,3.85
2.869,1401,3.84
2.855,1395,3.83
2.841,1391,3.83
2.827,1394,3.82
2.812,1391,3.82
2.798,1384,3.81
2.784,1372,3.8
2.77,1360,3.8
2.757,1357,3.79
2.743,1369,3.78
2.729,1351,3.78
2.715,1341,3.77
2.702,1347,3.77
2.688,1344,3.76
2.675,1345,3.75
2.662,1336,3.75
2.648,1331,3.74
2.635,1326,3.74
2.622,1321,3.73
2.609,1321,3.72
2.596,1304,3.72
2.583,1305,3.71
2.57,1304,3.71
2.557,1290,3.7
2.544,1298,3.69
2.531,1284,3.69
2.519,1279,3.68
2.506,1272,3.68
2.494,1267,3.67
2.481,1274,3.67
2.469,1270,3.66
2.456,1267,3.66
2.444,1245,3.65
2.432,1241,3.64
2.42,1249,3.64
2.408,1253,3.63
2.396,1246,3.63
2.384,1229,3.62
2.372,1224,3.62
2.36,1227,3.61
2.348,1214,3.61
2.336,1219,3.6
2.325,1209,3.6
2.313,1213,3.59
2.301,1211,3.59
2.29,1207,3.58
2.278,1190,3.58
2.267,1187,3.57
2.256,1185,3.57
2.244,1189,3.56
2.233,1181,3.55
2.222,1183,3.55
2.211,1181,3.54
2.2,1161,3.54
2.189,1168,3.54
2.178,1155,3.53
2.167,1152,3.53
2.156,1156,3.52
2.145,1153,3.52
2.135,1155,3.51
2.124,1149,3.51
2.113,1139,3.5
2.103,1143,3.5
2.092,1139,3.49
2.082,1120,3.49
2.072,1128,3.48
2.061,1119,3.48
2.051,1119,3.47
2.041,1117,3.47
2.03,1107,3.46
2.02,1112,3.46
2.01,1110,3.45
2,1097,3.45
1.99,1104,3.45
1.98,1092,3.44
1.97,1088,3.44
1.96,1089,3.43
1.951,1085,3.43
1.941,1072,3.42
1.931,1074,3.42
1.921,1077,3.41
1.912,1063,3.41
1.902,1068,3.41
1.893,1059,3.4
1.883,1057,3.4
1.874,1058,3.39
1.865,1044,3.39
1.855,1054,3.38
1.846,1042,3.38
1.837,1045,3.38
1.828,1037,3.37
1.818,1027,3.37
1.809,1041,3.36
1.8,1037,3.36
1.791,1027,3.36
1.782,1018,3.35
1.773,1023,3.35
1.765,1012,3.34
1.756,1020,3.34
1.747,1012,3.34
1.738,1001,3.33
1.729,1014,3.33
1.721,995,3.32
1.712,1006,3.32
1.704,997,3.32
1.695,988,3.31
1.687,994,3.31
1.678,977,3.31
1.67,981,3.3
1.662,974,3.3
1.653,981,3.29
1.645,971,3.29
1.637,978,3.29
1.629,976,3.28
1.62,974,3.28
1.612,970,3.28
1.604,970,3.27
1.596,959,3.27
1.588,948,3.26
1.58,948,3.26
1.572,954,3.26
1.565,947,3.25
1.557,954,3.25
1.549,937,3.25
1.541,931,3.24
1.533,943,3.24
1.526,935,3.24
1.518,929,3.23
1.511,931,3.23
1.503,919,3.23
1.496,914,3.22
1.488,911,3.22
1.481,928,3.22
1.473,920,3.21
1.466,916,3.21
1.458,904,3.21
1.451,905,3.2
1.444,912,3.2
1.437,901,3.2
1.43,908,3.19
1.422,903,3.19
1.415,893,3.19
1.408,889,3.18
1.401,893,3.18
1.394,883,3.18
1.387,878,3.17
1.38,886,3.17
1.373,886,3.17
1.366,888,3.16
1.36,878,3.16
1.353,873,3.16
1.346,866,3.16
1.339,877,3.15
1.333,857,3.15
1.326,874,3.15
1.319,857,3.14
1.313,858,3.14
1.306,848,3.14
1.3,846,3.13
1.293,859,3.13
1.287,859,3.13
1.28,849,3.13
1.274,838,3.12
1.268,841,3.12
1.261,840,3.12
1.255,840,3.11
1.249,840,3.11
1.242,843,3.11
1.236,836,3.11
1.23,832,3.1
1.224,836,3.1
1.218,824,3.1
1.212,832,3.1
1.206,824,3.09
1.2,813,3.09
1.194,810,3.09
1.188,813,3.08
1.182,820,3.08
1.176,809,3.08
1.17,815,3.08
1.164,798,3.07
1.158,809,3.07
1.152,813,3.07
1.147,809,3.07
1.141,801,3.06
1.135,803,3.06
1.129,786,3.06
1.124,799,3.06
1.118,794,3.05
1.113,790,3.05
1.107,794,3.05
1.102,795,3.05
1.096,775,3.04
1.091,782,3.04
1.085,779,3.04
1.08,779,3.04
1.074,777,3.03
1.069,770,3.03
1.064,765,3.03
1.058,774,3.03
1.053,772,3.02
1.048,769,3.02
1.042,774,3.02
1.037,762,3.02
1.032,769,3.01
1.027,756,3.01
1.022,760,3.01
1.017,764,3.01
1.012,752,3.01
1.006,751,3
1.001,751,3
0.996,756,2.9
0.991,738,2.89
0.987,743,2.88
0.982,744,2.88
0.977,738,2.87
0.972,732,2.86
0.967,747,2.86
0.962,738,2.85
0.957,740,2.85
0.952,743,2.84
0.948,736,2.83
0.943,732,2.83
0.938,737,2.82
0.934,736,2.81
0.929,729,2.81
0.924,732,2.8
0.92,727,2.8
0.915,721,2.79
0.91,711,2.78
0.906,719,2.78
0.901,725,2.77
0.897,716,2.77
0.892,705,2.76
0.888,707,2.76
0.884,701,2.75
0.879,710,2.74
0.875,703,2.74
0.87,705,2.73
0.866,711,2.73
0.862,711,2.72
0.857,701,2.72
0.853,693,2.71
0.849,695,2.71
0.845,701,2.7
0.84,684,2.69
0.836,700,2.69
0.832,701,2.68
0.828,690,2.68
0.824,693,2.67
0.82,689,2.67
0.815,693,2.66
0.811,689,2.66
0.807,690,2.65
0.803,689,2.65
0.799,678,2.64
0.795,681,2.64
0.791,674,2.63
0.787,671,2.63
0.783,678,2.62
0.779,672,2.62
0.776,675,2.61
0.772,676,2.61
0.768,664,2.6
0.764,672,2.6
0.76,669,2.59
0.756,661,2.59
0.753,669,2.58
0.749,656,2.58
0.745,657,2.57
0.741,661,2.57
0.738,655,2.56
0.734,661,2.56
0.73,646,2.55
0.727,664,2.55
0.723,658,2.54
0.719,643,2.54
0.716,646,2.53
0.712,648,2.53
0.709,657,2.53
0.705,638,2.52
0.702,654,2.52
0.698,645,2.51
0.695,640,2.51
0.691,638,2.5
0.688,632,2.5
0.684,645,2.49
0.681,648,2.49
0.677,629,2.49
0.674,638,2.48
0.671,639,2.48
0.667,640,2.47
0.664,627,2.47
0.661,629,2.46
0.657,636,2.46
0.654,621,2.46
0.651,628,2.45
0.648,627,2.45
0.644,624,2.44
0.641,619,2.44
0.638,618,2.43
0.635,623,2.43
0.631,630,2.43
0.628,613,2.42
0.625,614,2.42
0.622,613,2.41
0.619,615,2.41
0.616,619,2.41
0.613,605,2.4
0.61,618,2.4
0.607,611,2.39
0.604,615,2.39
0.601,609,2.39
0.598,612,2.38
0.595,610,2.38
0.592,616,2.37
0.589,606,2.37
0.586,614,2.37
0.583,597,2.36
0.58,602,2.36
0.577,606,2.36
0.574,604,2.35
0.571,607,2.35
0.568,609,2.35
0.566,595,2.34
0.563,597,2.34
0.56,599,2.33
0.557,597,2.33
0.554,600,2.33
0.552,588,2.32
0.549,600,2.32
0.546,592,2.32
0.543,592,2.31
0.541,596,2.31
0.538,594,2.31
0.535,582,2.3
0.533,584,2.3
0.53,583,2.3
0.527,578,2.29
0.525,592,2.29
0.522,582,2.29
0.519,572,2.28
0.517,575,2.28
0.514,589,2.28
0.512,573,2.27
0.509,585,2.27
0.506,578,2.27
0.504,577,2.26
0.501,576,2.26
0.499,584,2.26
0.496,580,2.25
0.494,569,2.25
0.491,564,2.25
0.489,568,2.24
0.487,573,2.24
0.484,579,2.24
0.482,577,2.23
0.479,565,2.23
0.477,561,2.23
0.475,567,2.22
0.472,564,2.22
0.47,574,2.22
0.467,554,2.22
0.465,555,2.21
0.463,570,2.21
0.46,555,2.21
0.458,569,2.2
0.456,556,2.2
0.454,560,2.2
0.451,562,2.19
0.449,564,2.19
0.447,561,2.19
0.445,546,2.19
0.442,548,2.18
0.44,552,2.18
0.438,560,2.18
0.436,560,2.17
0.434,562,2.17
0.431,558,2.17
0.429,547,2.17
0.427,554,2.16
0.425,545,2.16
0.423,549,2.16
0.421,548,2.16
0.419,551,2.15
0.417,537,2.15
0.414,537,2.15
0.412,539,2.14
0.41,541,2.14
0.408,547,2.14
0.406,534,2.14
0.404,536,2.13
0.402,532,2.13
0.4,541,2.13
0.398,545,2.13
0.396,531,2.12
0.394,534,2.12
0.392,538,2.12
0.39,534,2.12
0.388,529,2.11
0.386,541,2.11
0.384,528,2.11
0.383,535,2.11
0.381,530,2.1
0.379,536,2.1
0.377,528,2.1
0.375,522,2.1
0.373,535,2.09
0.371,524,2.09
0.369,530,2.09
0.367,532,2.09
0.366,533,2.08
0.364,525,2.08
0.362,520,2.08
0.36,528,2.08
0.358,531,2.08
0.357,531,2.07
0.355,530,2.07
0.353,526,2.07
0.351,529,2.07
0.35,515,2.06
0.348,516,2.06
0.346,528,2.06
0.344,517,2.06
0.343,521,2.05
0.341,523,2.05
0.339,526,2.05
0.337,525,2.05
0.336,516,2.05
0.334,519,2.04
0.332,511,2.04
0.331,507,2.04
0.329,508,2.04
0.327,506,2.04
0.326,518,2.03
0.324,513,2.03
0.323,514,2.03
0.321,521,2.03
0.319,518,2.02
0.318,510,2.02
0.316,502,2.02
0.315,502,2.02
0.313,518,2.02
0.311,511,2.01
0.31,513,2.01
0.308,504,2.01
0.307,501,2.01
0.305,512,2.01
0.304,508,2
0.302,516,2
0.301,508,2
0.299,510,1.9
0.298,497,1.89
0.296,502,1.89
0.295,508,1.88
0.293,500,1.88
0.292,500,1.88
0.29,501,1.87
0.289,507,1.87
0.287,500,1.86
0.286,495,1.86
0.285,496,1.85
0.283,508,1.85
0.282,494,1.85
0.28,491,1.84
0.279,495,1.84
0.278,489,1.83
0.276,494,1.83
0.275,493,1.82
0.273,500,1.82
0.272,504,1.82
0.271,493,1.81
0.269,496,1.81
0.268,490,1.8
0.267,487,1.8
0.265,498,1.8
0.264,486,1.79
0.263,487,1.79
0.261,500,1.78
0.26,497,1.78
0.259,495,1.78
0.257,483,1.77
0.256,491,1.77
0.255,493,1.76
0.254,496,1.76
0.252,483,1.76
0.251,489,1.75
0.25,484,1.75
0.249,489,1.75
0.247,480,1.74
0.246,478,1.74
0.245,480,1.73
0.244,476,1.73
0.242,487,1.73
0.241,488,1.72
0.24,485,1.72
0.239,484,1.72
0.238,493,1.71
0.236,486,1.71
0.235,484,1.71
0.234,475,1.7
0.233,490,1.7
0.232,480,1.7
0.231,481,1.69
0.229,482,1.69
0.228,479,1.68
0.227,474,1.68
0.226,483,1.68
0.225,473,1.67
0.224,469,1.67
0.223,478,1.67
0.222,487,1.66
0.22,479,1.66
0.219,472,1.66
0.218,478,1.65
0.217,480,1.65
0.216,475,1.65
0.215,478,1.64
0.214,468,1.64
0.213,479,1.64
0.212,478,1.64
0.211,472,1.63
0.21,479,1.63
0.209,481,1.63
0.208,469,1.62
0.206,465,1.62
0.205,478,1.62
0.204,475,1.61
0.203,480,1.61
0.202,471,1.61
0.201,463,1.6
0.2,470,1.6
0.199,462,1.6
0.199,480,1.6
0.199,478,1.6
0.199,465,1.6
0.198,473,1.6
0.198,469,1.59
0.198,478,1.59
0.198,469,1.59
0.197,463,1.59
0.197,460,1.59
0.197,471,1.59
0.197,470,1.59
0.197,477,1.59
0.197,478,1.59
0.197,470,1.59
0.197,467,1.59
0.198,468,1.59
0.198,475,1.59
0.198,461,1.59
0.198,466,1.59
0.198,469,1.59
0.198,471,1.59
0.198,461,1.59
0.199,468,1.6
0.198,477,1.59
0.198,478,1.59
0.199,479,1.6
0.198,474,1.6
0.198,472,1.6
0.198,463,1.59
0.198,468,1.59
0.198,468,1.6
0.199,473,1.6
0.199,463,1.6
0.199,468,1.6
0.199,469,1.6
0.199,466,1.6
0.2,464,1.6
0.2,467,1.6
0.2,476,1.6
0.2,479,1.6
0.2,468,1.6
0.199,478,1.6
0.199,471,1.6
0.199,471,1.6
0.199,472,1.6
0.2,470,1.6
0.2,476,1.6
0.199,464,1.6
0.199,477,1.6
0.199,470,1.6
0.199,471,1.6
0.199,469,1.6
0.199,461,1.6
0.199,468,1.6
0.199,461,1.6
0.198,461,1.6
0.198,463,1.59
0.198,478,1.59
0.198,474,1.59
0.198,470,1.59
0.198,475,1.59
0.198,478,1.59
0.198,464,1.59
0.197,460,1.59
0.197,470,1.59
0.197,462,1.59
0.197,468,1.59
0.197,474,1.59
0.196,470,1.59
0.197,467,1.59
0.197,477,1.59
0.197,459,1.59
0.197,475,1.59
0.197,472,1.59
0.197,466,1.59
0.198,477,1.59
0.198,477,1.59
0.197,465,1.59
0.197,459,1.59
0.197,466,1.59
0.197,470,1.59
0.197,468,1.59
0.196,463,1.59
0.196,477,1.59
0.196,466,1.59
0.196,472,1.59
0.195,473,1.59
0.196,459,1.59
0.195,466,1.59
0.195,470,1.59
0.195,472,1.59
0.195,475,1.58
0.195,475,1.58
0.195,468,1.58
0.195,469,1.58
0.194,463,1.58
0.195,460,1.58
0.194,476,1.58
0.195,472,1.58
0.195,466,1.59
0.195,461,1.58
0.194,468,1.58
0.195,473,1.58
0.195,470,1.59
0.196,465,1.59
0.196,472,1.59
0.195,471,1.59
0.196,460,1.59
0.195,470,1.59
0.196,470,1.59
0.196,474,1.59
0.196,472,1.59
0.196,462,1.59
0.196,466,1.59
0.196,474,1.59
0.196,462,1.59
0.196,463,1.59
0.196,469,1.59
0.196,459,1.59
0.196,465,1.59
0.195,475,1.59
0.195,474,1.59
0.196,465,1.59
0.196,468,1.59
0.195,461,1.59
0.196,464,1.59
0.196,478,1.59
0.195,474,1.59
0.195,471,1.59
0.195,476,1.59
0.195,470,1.58
0.195,468,1.59
0.195,469,1.58
0.195,477,1.59
0.195,474,1.59
0.195,473,1.58
0.195,467,1.58
0.195,463,1.58
0.195,478,1.58
0.194,468,1.58
0.194,461,1.58
0.194,477,1.58
0.194,462,1.58
0.194,466,1.58
0.193,477,1.58
0.193,469,1.58
0.193,459,1.58
0.193,460,1.58
0.193,471,1.58
0.193,468,1.58
0.193,466,1.58
0.193,464,1.58
0.194,477,1.58
0.194,465,1.58
0.194,463,1.58
0.194,473,1.58
0.194,476,1.58
0.194,459,1.58
0.194,463,1.58
0.194,462,1.58
0.194,465,1.58
0.194,464,1.58
0.194,469,1.58
0.193,463,1.58
0.194,460,1.58
0.194,459,1.58
0.194,464,1.58
0.194,476,1.58
0.194,470,1.58
0.193,472,1.58
0.194,474,1.58
0.193,461,1.58
0.193,471,1.58
0.193,458,1.58
0.193,469,1.58
0.194,475,1.58
0.194,475,1.58
0.194,477,1.58
0.194,473,1.58
0.194,465,1.58
0.194,473,1.58
0.194,474,1.58
0.195,476,1.58
0.194,463,1.58
0.194,466,1.58
0.194,467,1.58
0.194,463,1.58
0.194,475,1.58
0.194,462,1.58
0.194,459,1.58
0.194,467,1.58
0.194,472,1.58
0.194,475,1.58
0.193,463,1.58
0.193,469,1.58
0.193,461,1.58
0.193,469,1.58
0.193,459,1.58
0.193,460,1.58
0.193,462,1.58
0.192,473,1.58
0.192,476,1.58
0.193,458,1.58
0.193,463,1.58
0.192,471,1.58
0.192,460,1.58
0.192,468,1.58
0.193,460,1.58
0.192,466,1.58
0.192,469,1.58
0.192,471,1.57
0.192,463,1.58
0.192,462,1.57
0.191,467,1.57
0.191,472,1.57
0.191,466,1.57
0.191,457,1.57
0.19,468,1.57
0.19,476,1.57
0.19,473,1.57
0.19,474,1.57
0.19,472,1.57
0.19,467,1.57
0.191,467,1.57
0.19,460,1.57
0.19,463,1.57
0.19,460,1.57
0.191,473,1.57
0.191,467,1.57
0.19,465,1.57
0.19,473,1.57
0.191,473,1.57
0.191,460,1.57
0.19,474,1.57
0.19,468,1.57
0.19,462,1.57
0.19,473,1.57
0.19,464,1.57
0.19,463,1.57
0.19,462,1.57
0.19,472,1.57
0.19,463,1.57
0.19,467,1.57
0.19,472,1.57
0.19,460,1.57
0.189,472,1.57
0.189,474,1.57
0.189,474,1.57
0.19,459,1.57
0.19,474,1.57
0.19,459,1.57
0.19,472,1.57
0.19,466,1.57
0.19,465,1.57
0.19,458,1.57
0.19,474,1.57
0.19,475,1.57
0.19,459,1.57
0.19,461,1.57
0.19,462,1.57
0.19,463,1.57
0.191,470,1.57
0.19,465,1.57
0.19,470,1.57
0.189,465,1.57
0.19,465,1.57
0.19,465,1.57
0.19,472,1.57
0.19,470,1.57
0.191,462,1.57
0.191,459,1.57
0.191,467,1.57
0.191,462,1.57
0.191,471,1.57
0.191,475,1.57
0.191,473,1.57
0.192,469,1.57
0.192,474,1.58
0.191,458,1.57
0.191,474,1.57
0.191,458,1.57
0.191,458,1.57
0.191,475,1.57
0.191,461,1.57
0.191,470,1.57
0.191,462,1.57
0.191,459,1.57
0.191,468,1.57
0.191,466,1.57
0.191,470,1.57
0.191,460,1.57
0.191,472,1.57
0.191,470,1.57
0.191,464,1.57
0.19,472,1.57
0.19,471,1.57
0.19,465,1.57
0.19,459,1.57
0.19,458,1.57
0.19,472,1.57
0.19,469,1.57
0.19,471,1.57
0.19,469,1.57
0.19,466,1.57
0.19,474,1.57
0.19,474,1.57
0.19,467,1.57
0.19,466,1.57
0.19,466,1.57
0.191,466,1.57
0.191,460,1.57
0.191,460,1.57
0.19,460,1.57
0.19,467,1.57
0.19,474,1.57
0.191,474,1.57
0.191,470,1.57
0.191,466,1.57
0.191,465,1.57
0.191,468,1.57
0.192,459,1.57
0.192,473,1.58
0.192,471,1.58
0.192,476,1.58
0.192,473,1.58
0.193,459,1.58
0.193,470,1.58
0.192,461,1.58
0.192,464,1.58
0.193,472,1.58
0.193,459,1.58
0.193,465,1.58
0.192,460,1.58
0.192,463,1.58
0.192,463,1.58
0.192,475,1.58
0.192,477,1.58
0.192,459,1.58
0.193,462,1.58
0.192,474,1.58
0.192,474,1.58
0.192,472,1.58
0.192,460,1.58
0.192,464,1.58
0.192,459,1.58
0.192,475,1.58
0.193,460,1.58
0.193,467,1.58
0.193,475,1.58
0.193,459,1.58
0.192,466,1.58
0.192,471,1.58
0.192,468,1.58
0.192,472,1.58
0.193,471,1.58
0.192,475,1.58
0.192,464,1.58
0.192,461,1.58
0.192,465,1.58
0.192,460,1.58
0.192,464,1.57
0.191,471,1.57
0.191,457,1.57
0.192,462,1.57
0.191,459,1.57
0.191,476,1.57
